2020-08-02,898203592.8143712
2020-08-03,904977375.5656109
2020-08-04,905598086.124402
2020-08-12,920320216.901409
2020-08-16,935683033.5439961
2020-08-17,937572254.3352604
2020-08-18,964699936.3884315
2020-08-19,950955414.012739
2020-08-21,939408380.1051924
2020-08-24,949189261.0313659
2020-08-25,956022944.5506692
2020-08-26,934548450.3093238
2020-09-01,999999999.9999992
2020-09-02,1018544887.3160735
2020-09-07,980429891.9441888
2020-09-08,977074921.8832285
2020-09-09,940250000.0
2020-09-11,974626865.6716422
2020-09-14,1024352806.4146621
2020-09-15,1030519480.5194805
2020-09-16,1060852237.4863082
2020-09-18,1070663811.5631694
2020-09-22,1085251476.900355
2020-09-23,1090625885.0184083
2020-09-25,1061813780.6722695
2020-09-26,1064137115.8392434
2020-10-09,1181874039.9385562
2020-10-12,1264022783.9657443
2020-10-13,1290322580.6451614
2020-10-14,1324503311.2582781
2020-10-19,1230398899.5873451
2020-10-20,1278723404.255319
2020-10-22,1225787965.6160452
2020-10-23,1196615384.6153846
2020-10-26,1227031707.6
2020-10-29,1277890676.8414068
2020-10-30,1256281407.0351758
2020-11-02,1311905683.9206574
2020-11-04,1294498381.8770227
2020-11-05,1357466063.3484166
2020-11-06,1333333333.3333335
2020-11-09,1354452054.7945206
2020-11-10,1364799869.8340383
2020-11-11,1374753591.4716537
2020-11-12,729875800.0
2020-11-13,1399600000.0000012
2020-11-17,1332489614.7968354
2020-11-19,1351227146.2639108
2020-11-20,1398395721.9251342
2020-11-22,1398313819.9099865
2020-11-23,1461309381.100798
2020-11-24,1497005988.0239522
2020-11-25,1483991228.0701795
2020-11-26,1476923636.2314363
2020-12-01,1464435146.4435148
2020-12-02,1438461538.4615383
2020-12-03,1416835357.6248312
2020-12-04,1421636363.636363
2020-12-07,1438848920.8633096
2020-12-08,1458121618.181821
2020-12-09,1427551020.4081633
2020-12-10,1423240462.4317036
2020-12-11,1407929515.4185023
2020-12-13,1405830903.7900875
2020-12-14,1462566844.919786
2020-12-15,1470588235.2941175
2020-12-16,1496838905.3971727
2020-12-17,1482493625.7011728
2020-12-18,1543209876.54321
2020-12-21,1616174349.7685494
2020-12-22,1634322440.632695
2020-12-23,1642299519.949634
2020-12-28,1712388287.1142015
2020-12-29,1625592417.0616114
2020-12-30,1685393258.4269662
2020-12-31,1721190786.2711868
2021-01-04,1847389558.2329314
2021-01-05,1908396946.5648854
2021-01-08,2007777777.777778
2021-01-11,1863354037.2670808
2021-01-12,1913875598.0861242
2021-01-13,1931592579.1666665
2021-01-14,1921362188.6910667
2021-01-15,1882160392.7986903
